ID,ClassID,SubclassID,Material,InventoryType,SheatheType,Sound_override_subclassID,IconFileDataID,ItemGroupSoundsID
26768,2,19,2,26,3,-1,135531,12
26769,2,19,2,26,3,-1,135531,12
26770,2,15,1,21,0,-1,133485,8
26771,2,15,1,21,0,-1,133485,8
26772,2,15,1,21,0,-1,133485,8
26773,2,15,1,21,0,-1,133485,8
26774,2,15,1,21,0,-1,133485,8
26775,2,15,1,21,0,-1,133485,8
26776,2,15,1,21,0,-1,133485,8
26777,2,15,1,21,0,-1,133485,8
26778,2,15,1,21,0,-1,133485,8
26779,2,15,1,21,0,-1,133485,8
26780,2,15,1,21,0,-1,133485,8
26781,2,15,1,21,0,-1,133485,8
26782,2,15,1,21,0,-1,133485,8
26783,2,15,1,21,0,-1,133485,8
26784,2,4,2,21,0,-1,133485,8
26785,2,4,2,21,0,-1,133485,8
26786,2,4,2,21,0,-1,133485,8
26787,2,4,2,21,0,-1,133485,8
26788,2,4,2,21,0,-1,133485,8
26789,2,4,2,21,0,-1,133485,8
26790,2,4,2,21,0,-1,133485,8
26791,2,4,2,21,0,-1,133485,8
26792,2,4,2,21,0,-1,133485,8
26793,2,4,2,21,0,-1,133485,8
26794,2,4,2,21,0,-1,133485,8
26795,2,4,2,21,0,-1,133485,8
26796,2,4,2,21,0,-1,133485,8
26797,2,4,2,21,0,-1,133485,8
26798,2,10,2,17,0,-1,135145,13
26799,2,10,2,17,0,-1,135145,13
26800,2,10,2,17,0,-1,135145,13
26801,2,10,2,17,0,-1,135145,13
26802,2,10,2,17,0,-1,135145,13
26803,2,10,2,17,0,-1,135145,13
26804,2,10,2,17,0,-1,135145,13
26805,2,10,2,17,0,-1,135145,13
26806,2,10,2,17,0,-1,135145,13
26807,2,10,2,17,0,-1,135145,13
26808,2,10,2,17,0,-1,135145,13
26809,2,10,2,17,0,-1,135145,13
26810,2,10,2,17,0,-1,135145,13
26811,2,10,2,17,0,-1,135145,13
26812,4,2,8,6,0,-1,132491,7
26813,4,2,8,8,0,-1,132543,7
26814,4,2,8,5,0,-1,135008,7
26815,4,2,8,10,0,-1,132957,7
26816,4,2,8,1,0,-1,133135,7
26817,4,2,8,7,0,-1,134586,7
26818,4,2,8,3,0,-1,135040,7
26819,4,2,8,9,0,-1,132609,7
26820,4,2,8,6,0,-1,132491,7
26821,4,2,8,8,0,-1,132543,7
26822,4,2,8,5,0,-1,135008,7
26823,4,2,8,10,0,-1,132957,7
26824,4,2,8,1,0,-1,133135,7
26825,4,2,8,7,0,-1,134586,7
26826,4,2,8,3,0,-1,135040,7
26827,4,2,8,9,0,-1,132609,7
26828,4,2,8,6,0,-1,132491,7
26829,4,2,8,8,0,-1,132543,7
26830,4,2,8,5,0,-1,135008,7
26831,4,2,8,10,0,-1,132957,7
26832,4,2,8,1,0,-1,133135,7
26833,4,2,8,7,0,-1,134586,7
26834,4,2,8,3,0,-1,135040,7
26835,4,2,8,9,0,-1,132609,7
26836,4,2,8,6,0,-1,132491,7
26837,4,2,8,8,0,-1,132543,7
26838,4,2,8,5,0,-1,135008,7
26839,4,2,8,10,0,-1,132957,7
26840,4,2,8,1,0,-1,133135,7
26841,4,2,8,7,0,-1,134586,7
26842,4,2,8,3,0,-1,135040,7
26843,4,2,8,9,0,-1,132609,7
26844,4,2,8,6,0,-1,132491,7
26845,4,2,8,8,0,-1,132543,7
26846,4,2,8,5,0,-1,135008,7
26847,4,2,8,10,0,-1,132957,7
26848,4,2,8,1,0,-1,133135,7
26849,4,2,8,7,0,-1,134586,7
26850,4,2,8,3,0,-1,135040,7
26851,4,2,8,9,0,-1,132609,7
26852,4,2,8,6,0,-1,132491,7
26853,4,2,8,8,0,-1,132543,7
26854,4,2,8,5,0,-1,135008,7
26855,4,2,8,10,0,-1,132957,7
26856,4,2,8,1,0,-1,133135,7
26857,4,2,8,7,0,-1,134586,7
26858,4,2,8,3,0,-1,135040,7
26859,4,2,8,9,0,-1,132609,7
26860,4,2,8,6,0,-1,132491,7
26861,4,2,8,8,0,-1,132543,7
26862,4,2,8,5,0,-1,135008,7
26863,4,2,8,10,0,-1,132957,7
26864,4,2,8,1,0,-1,133135,7
26865,4,2,8,7,0,-1,134586,7
26866,4,2,8,3,0,-1,135040,7
26867,4,2,8,9,0,-1,132609,7
26868,4,2,8,6,0,-1,132491,7
26869,4,2,8,8,0,-1,132543,7
26870,4,2,8,5,0,-1,135008,7
26871,4,2,8,10,0,-1,132957,7
26872,4,2,8,1,0,-1,133135,7
26873,4,2,8,7,0,-1,134586,7
26874,4,2,8,3,0,-1,135040,7
26875,4,2,8,9,0,-1,132609,7
26876,4,2,8,6,0,-1,132491,7
26877,4,2,8,8,0,-1,132543,7
26878,4,2,8,5,0,-1,135008,7
26879,4,2,8,10,0,-1,132957,7
26880,4,2,8,1,0,-1,133135,7
26881,4,2,8,7,0,-1,134586,7
26882,4,2,8,3,0,-1,135040,7
26883,4,2,8,9,0,-1,132609,7
26884,4,2,8,6,0,-1,132491,7
26885,4,2,8,8,0,-1,132543,7
26886,4,2,8,5,0,-1,135008,7
26887,4,2,8,10,0,-1,132957,7
26888,4,2,8,1,0,-1,133135,7
26889,4,2,8,7,0,-1,134586,7
26890,4,2,8,3,0,-1,135040,7
26891,4,2,8,9,0,-1,132609,7
26892,4,2,8,6,0,-1,132491,7
26893,4,2,8,8,0,-1,132543,7
26894,4,2,8,5,0,-1,135008,7
26895,4,2,8,10,0,-1,132957,7
26896,4,2,8,1,0,-1,133135,7
26897,4,2,8,7,0,-1,134586,7
26898,4,2,8,3,0,-1,135040,7
26899,4,2,8,9,0,-1,132609,7
26900,4,2,8,6,0,-1,132491,7
26901,4,2,8,8,0,-1,132543,7
26902,4,2,8,5,0,-1,135008,7
26903,4,2,8,10,0,-1,132957,7
26904,4,2,8,1,0,-1,133135,7
26905,4,2,8,7,0,-1,134586,7
26906,4,2,8,3,0,-1,135040,7
26907,4,2,8,9,0,-1,132609,7
26908,4,2,8,6,0,-1,132491,7
26909,4,2,8,8,0,-1,132543,7
26910,4,2,8,5,0,-1,135008,7
26911,4,2,8,10,0,-1,132957,7
26912,4,2,8,1,0,-1,133135,7
26913,4,2,8,7,0,-1,134586,7
26914,4,2,8,3,0,-1,135040,7
26915,4,2,8,9,0,-1,132609,7
26916,4,2,8,6,0,-1,132491,7
26917,4,2,8,8,0,-1,132543,7
26918,4,2,8,5,0,-1,135008,7
26919,4,2,8,10,0,-1,132957,7
26920,4,2,8,1,0,-1,133135,7
26921,4,2,8,7,0,-1,134586,7
26922,4,2,8,3,0,-1,135040,7
26923,4,2,8,9,0,-1,132609,7
26924,4,3,5,6,0,-1,132491,7
26925,4,3,5,8,0,-1,132543,7
26926,4,3,5,5,0,-1,135008,7
26927,4,3,5,10,0,-1,132957,7
26928,4,3,5,1,0,-1,133135,7
26929,4,3,5,7,0,-1,134586,7
26930,4,3,5,3,0,-1,135040,7
26931,4,3,5,9,0,-1,132609,7
26932,4,3,5,6,0,-1,132491,7
26933,4,3,5,8,0,-1,132543,7
26934,4,3,5,5,0,-1,135008,7
26935,4,3,5,10,0,-1,132957,7
26936,4,3,5,1,0,-1,133135,7
26937,4,3,5,7,0,-1,134586,7
26938,4,3,5,3,0,-1,135040,7
26939,4,3,5,9,0,-1,132609,7
26940,4,3,5,6,0,-1,132491,7
26941,4,3,5,8,0,-1,132543,7
26942,4,3,5,5,0,-1,135008,7
26943,4,3,5,10,0,-1,132957,7
26944,4,3,5,1,0,-1,133135,7
26945,4,3,5,7,0,-1,134586,7
26946,4,3,5,3,0,-1,135040,7
26947,4,3,5,9,0,-1,132609,7
26948,4,3,5,6,0,-1,132491,7
26949,4,3,5,8,0,-1,132543,7
26950,4,3,5,5,0,-1,135008,7
26951,4,3,5,10,0,-1,132957,7
26952,4,3,5,1,0,-1,133135,7
26953,4,3,5,7,0,-1,134586,7
26954,4,3,5,3,0,-1,135040,7
26955,4,3,5,9,0,-1,132609,7
26956,4,3,5,6,0,-1,132491,7
26957,4,3,5,8,0,-1,132543,7
26958,4,3,5,5,0,-1,135008,7
26959,4,3,5,10,0,-1,132957,7
26960,4,3,5,1,0,-1,133135,7
26961,4,3,5,7,0,-1,134586,7
26962,4,3,5,3,0,-1,135040,7
26963,4,3,5,9,0,-1,132609,7
26964,4,3,5,6,0,-1,132491,7
26965,4,3,5,8,0,-1,132543,7
26966,4,3,5,5,0,-1,135008,7
26967,4,3,5,10,0,-1,132957,7
26968,4,3,5,1,0,-1,133135,7
26969,4,3,5,7,0,-1,134586,7
26970,4,3,5,3,0,-1,135040,7
26971,4,3,5,9,0,-1,132609,7
26972,4,3,5,6,0,-1,132491,7
26973,4,3,5,8,0,-1,132543,7
26974,4,3,5,5,0,-1,135008,7
26975,4,3,5,10,0,-1,132957,7
26976,4,3,5,1,0,-1,133135,7
26977,4,3,5,7,0,-1,134586,7
26978,4,3,5,3,0,-1,135040,7
26979,4,3,5,9,0,-1,132609,7
26980,4,3,5,6,0,-1,132491,7
26981,4,3,5,8,0,-1,132543,7
26982,4,3,5,5,0,-1,135008,7
26983,4,3,5,10,0,-1,132957,7
26984,4,3,5,1,0,-1,133135,7
26985,4,3,5,7,0,-1,134586,7
26986,4,3,5,3,0,-1,135040,7
26987,4,3,5,9,0,-1,132609,7
26988,4,3,5,6,0,-1,132491,7
26989,4,3,5,8,0,-1,132543,7
26990,4,3,5,5,0,-1,135008,7
26991,4,3,5,10,0,-1,132957,7
26992,4,3,5,1,0,-1,133135,7
26993,4,3,5,7,0,-1,134586,7
26994,4,3,5,3,0,-1,135040,7
26995,4,3,5,9,0,-1,132609,7
26996,4,3,5,6,0,-1,132491,7
26997,4,3,5,8,0,-1,132543,7
26998,4,3,5,5,0,-1,135008,7
26999,4,3,5,10,0,-1,132957,7
27000,4,3,5,1,0,-1,133135,7
27001,4,3,5,7,0,-1,134586,7
27002,4,3,5,3,0,-1,135040,7
27003,4,3,5,9,0,-1,132609,7
27004,4,3,5,6,0,-1,132491,7
27005,4,3,5,8,0,-1,132543,7
27006,4,3,5,5,0,-1,135008,7
27007,4,3,5,10,0,-1,132957,7
27008,4,3,5,1,0,-1,133135,7
27009,4,3,5,7,0,-1,134586,7
27010,4,3,5,3,0,-1,135040,7
27011,4,3,5,9,0,-1,132609,7
27012,4,3,5,6,0,-1,132491,7
27013,4,3,5,8,0,-1,132543,7
27014,4,3,5,5,0,-1,135008,7
27015,4,3,5,10,0,-1,132957,7
27016,4,3,5,1,0,-1,133135,7
27017,4,3,5,7,0,-1,134586,7
27018,4,3,5,3,0,-1,135040,7
27019,4,3,5,9,0,-1,132609,7
27020,4,3,5,6,0,-1,132491,7
27021,4,3,5,8,0,-1,132543,7
27022,4,3,5,5,0,-1,135008,7
27023,4,3,5,10,0,-1,132957,7
27024,4,3,5,1,0,-1,133135,7
27025,4,3,5,7,0,-1,134586,7
27026,4,3,5,3,0,-1,135040,7
27027,4,3,5,9,0,-1,132609,7
27028,4,3,5,6,0,-1,132491,7
27029,4,3,5,8,0,-1,132543,7
27030,4,3,5,5,0,-1,135008,7
27031,4,3,5,10,0,-1,132957,7
27032,4,3,5,1,0,-1,133135,7
27033,4,3,5,7,0,-1,134586,7
27034,4,3,5,3,0,-1,135040,7
27035,4,3,5,9,0,-1,132609,7
27036,4,4,6,6,0,-1,132491,7
27037,4,4,6,8,0,-1,132543,7
27038,4,4,6,5,0,-1,135008,7
27039,4,4,6,10,0,-1,132957,7
27040,4,4,6,1,0,-1,133135,7
27041,4,4,6,7,0,-1,134586,7
27042,4,4,6,3,0,-1,135040,7
27043,4,4,6,9,0,-1,132609,7
27044,4,4,6,6,0,-1,132491,7
27045,4,4,6,8,0,-1,132543,7
27046,4,4,6,5,0,-1,135008,7
27047,4,4,6,10,0,-1,132957,7
27048,4,4,6,1,0,-1,133135,7
27049,4,4,6,7,0,-1,134586,7
27050,4,4,6,3,0,-1,135040,7
27051,4,4,6,9,0,-1,132609,7
27052,4,4,6,6,0,-1,132491,7
27053,4,4,6,8,0,-1,132543,7
27054,4,4,6,5,0,-1,135008,7
27055,4,4,6,10,0,-1,132957,7
27056,4,4,6,1,0,-1,133135,7
27057,4,4,6,7,0,-1,134586,7
27058,4,4,6,3,0,-1,135040,7
27059,4,4,6,9,0,-1,132609,7
27060,4,4,6,6,0,-1,132491,7
27061,4,4,6,8,0,-1,132543,7
27062,4,4,6,5,0,-1,135008,7
27063,4,4,6,10,0,-1,132957,7
27064,4,4,6,1,0,-1,133135,7
27065,4,4,6,7,0,-1,134586,7
27066,4,4,6,3,0,-1,135040,7
27067,4,4,6,9,0,-1,132609,7
27068,4,4,6,6,0,-1,132491,7
27069,4,4,6,8,0,-1,132543,7
27070,4,4,6,5,0,-1,135008,7
27071,4,4,6,10,0,-1,132957,7
27072,4,4,6,1,0,-1,133135,7
27073,4,4,6,7,0,-1,134586,7
27074,4,4,6,3,0,-1,135040,7
27075,4,4,6,9,0,-1,132609,7
27076,4,4,6,6,0,-1,132491,7
27077,4,4,6,8,0,-1,132543,7
27078,4,4,6,5,0,-1,135008,7
27079,4,4,6,10,0,-1,132957,7
27080,4,4,6,1,0,-1,133135,7
27081,4,4,6,7,0,-1,134586,7
27082,4,4,6,3,0,-1,135040,7
27083,4,4,6,9,0,-1,132609,7
27084,4,4,6,6,0,-1,132491,7
27085,4,4,6,8,0,-1,132543,7
27086,4,4,6,5,0,-1,135008,7
27087,4,4,6,10,0,-1,132957,7
27088,4,4,6,1,0,-1,133135,7
27089,4,4,6,7,0,-1,134586,7
27090,4,4,6,3,0,-1,135040,7
27091,4,4,6,9,0,-1,132609,7
27092,4,4,6,6,0,-1,132491,7
27093,4,4,6,8,0,-1,132543,7
27094,4,4,6,5,0,-1,135008,7
27095,4,4,6,10,0,-1,132957,7
27096,4,4,6,1,0,-1,133135,7
27097,4,4,6,7,0,-1,134586,7
27098,4,4,6,3,0,-1,135040,7
27099,4,4,6,9,0,-1,132609,7
27100,4,4,6,6,0,-1,132491,7
27101,4,4,6,8,0,-1,132543,7
27102,4,4,6,5,0,-1,135008,7
27103,4,4,6,10,0,-1,132957,7
27104,4,4,6,1,0,-1,133135,7
27105,4,4,6,7,0,-1,134586,7
27106,4,4,6,3,0,-1,135040,7
27107,4,4,6,9,0,-1,132609,7
27108,4,4,6,6,0,-1,132491,7
27109,4,4,6,8,0,-1,132543,7
27110,4,4,6,5,0,-1,135008,7
27111,4,4,6,10,0,-1,132957,7
27112,4,4,6,1,0,-1,133135,7
27113,4,4,6,7,0,-1,134586,7
27114,4,4,6,3,0,-1,135040,7
27115,4,4,6,9,0,-1,132609,7
27116,4,4,6,6,0,-1,132491,7
27117,4,4,6,8,0,-1,132543,7
27118,4,4,6,5,0,-1,135008,7
27119,4,4,6,10,0,-1,132957,7
27120,4,4,6,1,0,-1,133135,7
27121,4,4,6,7,0,-1,134586,7
27122,4,4,6,3,0,-1,135040,7
27123,4,4,6,9,0,-1,132609,7
27124,4,4,6,6,0,-1,132491,7
27125,4,4,6,8,0,-1,132543,7
27126,4,4,6,5,0,-1,135008,7
27127,4,4,6,10,0,-1,132957,7
27128,4,4,6,1,0,-1,133135,7
27129,4,4,6,7,0,-1,134586,7
27130,4,4,6,3,0,-1,135040,7
27131,4,4,6,9,0,-1,132609,7
27132,4,4,6,6,0,-1,132491,7
27133,4,4,6,8,0,-1,132543,7
27134,4,4,6,5,0,-1,135008,7
27135,4,4,6,10,0,-1,132957,7
27136,4,4,6,1,0,-1,133135,7
27137,4,4,6,7,0,-1,134586,7
27138,4,4,6,3,0,-1,135040,7
27139,4,4,6,9,0,-1,132609,7
27140,4,4,6,6,0,-1,132491,7
27141,4,4,6,8,0,-1,132543,7
27142,4,4,6,5,0,-1,135008,7
27143,4,4,6,10,0,-1,132957,7
27144,4,4,6,1,0,-1,133135,7
27145,4,4,6,7,0,-1,134586,7
27146,4,4,6,3,0,-1,135040,7
27147,4,4,6,9,0,-1,132609,7
27148,4,1,7,16,0,-1,133766,7
27149,4,1,7,16,0,-1,133766,7
27150,4,1,7,16,0,-1,133766,7
27151,4,1,7,16,0,-1,133766,7
27152,4,1,7,16,0,-1,133766,7
27153,4,1,7,16,0,-1,133766,7
27154,4,1,7,16,0,-1,133766,7
27155,4,1,7,16,0,-1,133766,7
27156,4,1,7,16,0,-1,133766,7
27157,4,1,7,16,0,-1,133766,7
27158,4,1,7,16,0,-1,133766,7
27159,4,1,7,16,0,-1,133772,7
27160,4,1,7,16,0,-1,133766,7
27161,4,1,7,16,0,-1,133766,7
27162,4,0,3,11,0,-1,133346,14
27163,4,0,3,11,0,-1,133346,14
27164,4,0,3,11,0,-1,133346,14
27165,4,0,3,11,0,-1,133346,14
27166,4,0,3,11,0,-1,133346,14
27167,4,0,3,11,0,-1,133346,14
27168,4,0,3,11,0,-1,133346,14
27169,4,0,3,11,0,-1,133346,14
27170,4,0,3,11,0,-1,133346,14
27171,4,0,3,11,0,-1,133346,14
27172,4,0,3,11,0,-1,133346,14
27173,4,0,3,11,0,-1,133346,14
27174,4,0,3,11,0,-1,133346,14
27175,4,0,3,11,0,-1,133346,14
27176,4,0,3,2,0,-1,133278,14
27177,4,0,3,2,0,-1,133278,14
27178,4,0,3,2,0,-1,133278,14
27179,4,0,3,2,0,-1,133278,14
27180,4,0,3,2,0,-1,133278,14
27181,4,0,3,2,0,-1,133278,14
27182,4,0,3,2,0,-1,133278,14
27183,4,0,3,2,0,-1,133278,14
27184,4,0,3,2,0,-1,133278,14
27185,4,0,3,2,0,-1,133278,14
27186,4,0,3,2,0,-1,133278,14
27187,4,0,3,2,0,-1,133278,14
27188,4,0,3,2,0,-1,133278,14
27189,4,0,3,2,0,-1,133278,14
27190,4,1,7,16,0,-1,133766,7
27191,4,1,7,16,0,-1,133766,7
27192,4,1,7,16,0,-1,133766,7
27193,4,1,7,16,0,-1,133766,7
27194,4,1,7,16,0,-1,133766,7
27195,4,1,7,16,0,-1,133766,7
27196,4,1,7,16,0,-1,133766,7
27197,4,1,7,16,0,-1,133766,7
27198,4,1,7,16,0,-1,133766,7
27199,4,1,7,16,0,-1,133766,7
27200,4,1,7,16,0,-1,133766,7
27201,4,1,7,16,0,-1,133766,7
27202,4,1,7,16,0,-1,133766,7
27203,4,1,7,16,0,-1,133766,7
27204,4,0,3,11,0,-1,133346,14
27205,4,0,3,11,0,-1,133346,14
27206,4,0,3,11,0,-1,133346,14
27207,4,0,3,11,0,-1,133346,14
27208,4,0,3,11,0,-1,133346,14
27209,4,0,3,11,0,-1,133346,14
27210,4,0,3,11,0,-1,133346,14
27211,4,0,3,11,0,-1,133346,14
27212,4,0,3,11,0,-1,133346,14
27213,4,0,3,11,0,-1,133346,14
27214,4,0,3,11,0,-1,133346,14
27215,4,0,3,11,0,-1,133346,14
27216,4,0,3,11,0,-1,133346,14
27217,4,0,3,11,0,-1,133346,14
27218,4,0,3,2,0,-1,133278,14
27219,4,0,3,2,0,-1,133278,14
27220,4,0,3,2,0,-1,133278,14
27221,4,0,3,2,0,-1,133278,14
27222,4,0,3,2,0,-1,133278,14
27223,4,0,3,2,0,-1,133278,14
27224,4,0,3,2,0,-1,133278,14
27225,4,0,3,2,0,-1,133278,14
27226,4,0,3,2,0,-1,133278,14
27227,4,0,3,2,0,-1,133278,14
27228,4,0,3,2,0,-1,133278,14
27229,4,0,3,2,0,-1,133278,14
27230,4,0,3,2,0,-1,133278,14
27231,4,0,3,2,0,-1,133278,14
27232,4,1,7,16,0,-1,133766,7
27233,4,1,7,16,0,-1,133766,7
27234,4,1,7,16,0,-1,133766,7
27235,4,1,7,16,0,-1,133766,7
27236,4,1,7,16,0,-1,133766,7
27237,4,1,7,16,0,-1,133766,7
27238,4,1,7,16,0,-1,133766,7
27239,4,1,7,16,0,-1,133766,7
27240,4,1,7,16,0,-1,133766,7
27241,4,1,7,16,0,-1,133766,7
27242,4,1,7,16,0,-1,133766,7
27243,4,1,7,16,0,-1,133766,7
27244,4,1,7,16,0,-1,133766,7
27245,4,1,7,16,0,-1,133766,7
27246,4,0,3,11,0,-1,133346,14
27247,4,0,3,11,0,-1,133346,14
27248,4,0,3,11,0,-1,133346,14
27249,4,0,3,11,0,-1,133346,14
27250,4,0,3,11,0,-1,133346,14
27251,4,0,3,11,0,-1,133346,14
27252,4,0,3,11,0,-1,133346,14
27253,4,0,3,11,0,-1,133346,14
27254,4,0,3,11,0,-1,133346,14
27255,4,0,3,11,0,-1,133346,14
27256,4,0,3,11,0,-1,133346,14
27257,4,0,3,11,0,-1,133346,14
27258,4,0,3,11,0,-1,133346,14
27259,4,0,3,11,0,-1,133346,14
27260,4,0,3,2,0,-1,133278,14
27261,4,0,3,2,0,-1,133278,14
27262,4,0,3,2,0,-1,133278,14
27263,4,0,3,2,0,-1,133278,14
27264,4,0,3,2,0,-1,133278,14
27265,4,0,3,2,0,-1,133278,14
27266,4,0,3,2,0,-1,133278,14
27267,4,0,3,2,0,-1,133278,14
27268,4,0,3,2,0,-1,133278,14
27269,4,0,3,2,0,-1,133278,14
27270,4,0,3,2,0,-1,133278,14
27271,4,0,3,2,0,-1,133278,14
27272,4,0,3,2,0,-1,133278,14
27273,4,0,3,2,0,-1,133278,14
27274,4,1,7,16,0,-1,133766,7
27275,4,1,7,16,0,-1,133766,7
27276,4,1,7,16,0,-1,133766,7
27277,4,1,7,16,0,-1,133766,7
27278,4,1,7,16,0,-1,133766,7
27279,4,1,7,16,0,-1,133766,7
27280,4,1,7,16,0,-1,133766,7
27281,4,1,7,16,0,-1,133766,7
27282,4,1,7,16,0,-1,133766,7
27283,4,1,7,16,0,-1,133766,7
27284,4,1,7,16,0,-1,133766,7
27285,4,1,7,16,0,-1,133766,7
27286,4,1,7,16,0,-1,133766,7
27287,4,1,7,16,0,-1,133766,7
27288,4,0,3,11,0,-1,133346,14
27289,4,0,3,11,0,-1,133346,14
27290,4,0,3,11,0,-1,133346,14
27291,4,0,3,11,0,-1,133346,14
27292,4,0,3,11,0,-1,133346,14
27293,4,0,3,11,0,-1,133346,14
27294,4,0,3,11,0,-1,133346,14
27295,4,0,3,11,0,-1,133346,14
27296,4,0,3,11,0,-1,133346,14
27297,4,0,3,11,0,-1,133346,14
27298,4,0,3,11,0,-1,133346,14
27299,4,0,3,11,0,-1,133346,14
27300,4,0,3,11,0,-1,133346,14
27301,4,0,3,11,0,-1,133346,14
27302,4,0,3,2,0,-1,133278,14
27303,4,0,3,2,0,-1,133278,14
27304,4,0,3,2,0,-1,133278,14
27305,4,0,3,2,0,-1,133278,14
27306,4,0,3,2,0,-1,133278,14
27307,4,0,3,2,0,-1,133278,14
27308,4,0,3,2,0,-1,133278,14
27309,4,0,3,2,0,-1,133278,14
27310,4,0,3,2,0,-1,133278,14
27311,4,0,3,2,0,-1,133278,14
27312,4,0,3,2,0,-1,133278,14
27313,4,0,3,2,0,-1,133278,14
27314,4,0,3,2,0,-1,133278,14
27315,4,0,3,2,0,-1,133278,14
27316,15,0,1,0,0,-1,134344,18
27317,0,8,0,0,0,-1,134732,17
27318,15,0,1,0,0,-1,134344,18
27319,15,0,1,0,0,-1,134344,18
27320,15,0,1,0,0,-1,134344,18
27321,15,0,1,0,0,-1,134344,18
27322,15,0,1,0,0,-1,134344,18
27323,15,0,1,0,0,-1,134344,18
27324,15,0,1,0,0,-1,134344,18
27325,15,0,1,0,0,-1,134344,18
27326,15,0,1,0,0,-1,134344,18
27327,15,0,1,0,0,-1,134344,18
27328,15,0,1,0,0,-1,134344,18
27329,15,0,1,0,0,-1,134344,18
27330,15,0,1,0,0,-1,134344,18
27331,15,0,1,0,0,-1,134344,18
27332,15,0,1,0,0,-1,134344,18
27333,15,0,1,0,0,-1,134344,18
27334,15,0,1,0,0,-1,134344,18
27335,15,0,1,0,0,-1,134344,18
27336,15,0,1,0,0,-1,134344,18
27337,15,0,1,0,0,-1,134344,18
27338,15,0,1,0,0,-1,134344,18
27339,15,0,1,0,0,-1,134344,18
27340,15,0,1,0,0,-1,134344,18
27341,15,0,1,0,0,-1,134344,18
27342,15,0,1,0,0,-1,134344,18
27343,15,0,1,0,0,-1,134344,18
27344,15,0,1,0,0,-1,134344,18
27345,15,0,1,0,0,-1,134344,18
27346,15,0,1,0,0,-1,134344,18
27347,15,0,1,0,0,-1,134344,18
27348,15,0,1,0,0,-1,134344,18
27349,15,0,1,0,0,-1,134344,18
27350,15,0,1,0,0,-1,134344,18
27351,15,0,1,0,0,-1,134344,18
27352,15,0,1,0,0,-1,134344,18
27353,15,0,1,0,0,-1,134344,18
27354,15,0,1,0,0,-1,134344,18
27355,15,0,1,0,0,-1,134344,18
27356,15,0,1,0,0,-1,134344,18
27357,15,0,0,0,0,-1,134711,17
27358,15,0,1,0,0,-1,134344,18
27359,15,0,1,0,0,-1,134344,18
27360,15,0,1,0,0,-1,134344,18
27361,15,0,1,0,0,-1,134344,18
27362,15,0,1,0,0,-1,134344,18
27363,15,0,1,0,0,-1,134344,18
27364,15,0,1,0,0,-1,134344,18
27365,15,0,1,0,0,-1,134344,18
27366,15,0,1,0,0,-1,134344,18
27367,15,0,1,0,0,-1,134344,18
27368,15,0,1,0,0,-1,134344,18
27369,15,0,1,0,0,-1,134344,18
27370,15,0,1,0,0,-1,134344,18
27371,15,0,1,0,0,-1,134344,18
27372,15,0,1,0,0,-1,134344,18
27373,15,0,1,0,0,-1,134344,18
27374,15,0,1,0,0,-1,134344,18
27375,15,0,1,0,0,-1,134344,18
27376,15,0,1,0,0,-1,134344,18
27377,15,0,1,0,0,-1,134344,18
27378,15,0,1,0,0,-1,134344,18
27379,15,0,1,0,0,-1,134344,18
27380,15,0,1,0,0,-1,134344,18
27381,15,0,1,0,0,-1,134344,18
27382,15,0,1,0,0,-1,134344,18
27383,15,0,1,0,0,-1,134344,18
27384,15,0,1,0,0,-1,134344,18
27385,15,0,1,0,0,-1,134344,18
27386,15,0,1,0,0,-1,134344,18
27387,15,0,1,0,0,-1,134344,18
27388,0,8,0,0,0,-1,133900,15
27389,2,8,1,17,1,-1,135276,9
27390,2,8,1,17,1,-1,135416,9
27391,15,0,1,0,0,-1,134344,18
27392,15,0,1,0,0,-1,134344,18
27393,15,0,1,0,0,-1,134344,18
27394,15,0,1,0,0,-1,134344,18
27395,15,0,1,0,0,-1,134344,18
27396,15,0,1,0,0,-1,134344,18
27397,15,0,1,0,0,-1,134344,18
27398,4,0,3,23,7,-1,134337,13
27399,4,6,1,14,4,-1,134955,9
27400,4,6,1,14,4,-1,134948,9
27401,2,18,2,26,5,-1,135533,12
27402,2,18,2,26,5,-1,135533,12
27403,2,19,2,26,3,-1,135469,21
27404,2,19,2,26,3,-1,135469,21
27405,2,7,1,13,3,-1,135277,8
27406,4,6,1,14,4,-1,134955,9
27407,2,4,2,13,3,-1,133483,8
27408,4,4,6,1,0,-1,133118,9
27409,4,2,8,1,0,-1,133123,7
27410,4,1,7,1,0,-1,133074,7
27411,4,1,7,8,0,-1,132571,7
27412,2,10,2,17,2,-1,135169,13
27413,4,0,4,11,0,-1,133376,14
27414,4,3,5,1,0,-1,133121,11
27415,4,2,8,1,0,-1,133144,7
27416,4,0,4,12,0,-1,133147,15
27417,4,2,8,3,0,-1,135048,7
27418,4,1,7,7,0,-1,134637,7
27419,12,0,0,0,0,-1,134938,19
27420,4,4,6,8,0,-1,132583,11
27421,12,0,0,0,0,-1,134937,19
27422,7,8,0,0,0,-1,133923,15
27423,4,1,7,16,0,-1,133770,7
27424,2,0,1,13,3,-1,132406,8
27425,7,8,0,0,0,-1,133925,15
27426,2,4,2,13,3,-1,133535,8
27427,4,4,6,5,0,-1,132634,11
27428,4,3,5,10,0,-1,132960,10
27429,7,8,0,0,0,-1,133920,15
27430,4,3,5,7,0,-1,134697,11
